image_name,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,target
ISIC_0031609,233.19562955254943,7.0522597753597385,1.4099895941727425,-0.11719062154515125,-2.612903225806434,5.671645799066834,-2.017689906347556,-1.673306833304272,13.3381893860562,-134.6683118196554,158.37669094693027,138.27849935193677,6.388137356919856,-26.88370053306852,-16.459937565036427,69.95451321626689,-1.6690946930281143,27.333665395805824,27.982310093652444,-397.85212464037085,136.01768990634756,164.2920908133112,7.612903225806463,-122.62730354805146,-26.59417273673256,109.55928668649655,-10.323621227887628,113.2368879538202,30.968782518210205,-940.5078065360722,231.7856399583767,7.16945039690489,-2.877211238293455,5.260226892512462,-1.4099895941727425,0.11719062154515125,-2.222684703433913,0.44943645028104395,4.222684703433913,-48.18376625978185,151.9885535900104,165.1621998850053,-21.436004162330903,93.9730423022324,-6.388137356919856,26.88370053306852,-14.949011446409997,46.747783753699125,-7.082206035379812,-211.14704917376002,128.4047866805411,286.91939436136266,-34.42872008324662,217.31964297509208,-7.612903225806463,122.62730354805146,-22.14464099895943,156.07038064104663,-9.952133194588981,-428.8606019787315,219.85744016649323,141.72057159501514,-7.705515088449545,86.3673549383284,-14.698231009365259,139.73589772187094,-13.3381893860562,134.6683118196554,-10.408949011446424,128.92160762992935,130.39438085327782,536.1306239923076,-28.6763787721124,159.8213749335423,-38.68782518210199,435.41209566431075,-27.982310093652444,397.85212464037085,-28.71383975026015,388.5897862636582,105.04890738813735,1104.7998973493834,-33.30801248699272,389.01990100928924,-56.53381893860562,1049.389207175581,-30.968782518210205,940.5078065360722,-40.63683662851197,909.1088518831731,227.56295525494278,55.35321665668674,-7.78668054110301,54.081080993285475,7.705515088449545,-86.3673549383284,-4.222684703433913,48.18376625978185,-4.017689906347556,47.59255068374189,159.07075962539022,376.3092490587653,-20.49531737773154,303.3227203279622,28.6763787721124,-159.8213749335423,7.082206035379812,211.14704917376002,-10.592091571279923,189.81521806217728,138.35691987513007,715.7799963400942,-32.0894901144641,665.5370305602148,33.30801248699272,-389.01990100928924,9.952133194588981,428.8606019787315,-17.222684703433913,488.9161459241318,0.0
ISIC_0032422,201.1675338189386,86.68681275249833,-1.4266389177939516,-1.3212282124607952,-3.724245577523419,53.970116543099735,0.1737773152965758,66.16239803967642,-7.396462018730489,69.98097065470087,108.59209157127992,333.5963578521766,-0.713839750260135,-53.11962153540634,-19.686784599375642,199.7906750360847,-10.203954214360039,221.2092350904852,-0.71904266389177,174.92209056426435,108.48699271592092,398.40591821950994,-1.7346514047866748,-64.1183167464518,-20.910509885535888,191.4484218550526,-14.997918834547349,234.01462663003875,-8.607700312174813,265.30042088918395,202.59417273673256,88.00804096495912,-1.5348595213319527,63.55226573082801,1.4266389177939516,1.3212282124607952,3.0114464099895883,57.92721551540248,-9.175858480749241,77.13584856218755,109.30593132154006,386.71597938758293,-22.973985431841825,307.7131673237533,0.713839750260135,53.11962153540634,-6.266389177939644,209.66787977750366,-10.56503642039543,192.04792527728117,110.2216441207076,462.52423496596174,-27.896982310093648,315.7412208276801,1.7346514047866748,64.1183167464518,-14.812695109261185,299.6065796013301,-13.411030176899061,326.4562495059668,208.5639958376691,16.705842097797454,-3.206035379812704,5.833649695025885,0.6056191467221765,-2.2206251942294735,7.396462018730489,-69.98097065470087,-4.603537981269511,7.53203662937822,109.31113423517169,158.67426728791224,-10.559833506763795,-35.993786822389524,-19.525494276795,-3.443683467944936,0.71904266389177,-174.92209056426435,-16.12278876170656,-20.751387353400702,117.09469302809573,133.105497330326,-6.537981269510922,-2.962488129668941,-17.12799167533818,-6.722125430823979,8.607700312174813,-265.30042088918395,-16.76899063475547,-25.497148413517436,211.7700312174818,10.872192402771569,5.8189386056191665,-3.884000472106205,3.206035379812704,-5.833649695025885,9.175858480749241,-77.13584856218755,-4.643080124869925,2.509034445345586,119.87096774193549,194.66805411030177,-9.164412070759624,125.97003424935653,10.559833506763795,35.993786822389524,10.56503642039543,-192.04792527728117,-22.154006243496355,18.281581036056565,123.63267429760666,136.06798545999493,-9.690946930280973,23.94066621116356,6.537981269510922,2.962488129668941,13.411030176899061,-326.4562495059668,-24.413111342351726,-68.40858626928897,0.0
ISIC_0030826,202.99063475546305,82.6939809706547,-2.336108220603535,-3.7549292327949217,-11.0613943808533,67.26484617025493,-5.510926118626429,33.898718058387416,-7.127991675338194,64.14405736307026,113.82726326742976,300.1720350701283,-3.268470343392309,-133.10704142082318,-30.38813735691987,85.06026392469684,-19.03433922996878,11.445091124078374,-3.423517169614982,136.7437708509064,104.01352757544225,354.63977538139363,-7.554630593132146,-129.29548543021758,-32.66077003121748,137.34003016715383,-21.423517169614982,-57.10678154584468,-10.879292403746092,189.47228270932663,205.32674297606658,86.44891020344963,-3.77523413111345,74.5050951737968,2.336108220603535,3.7549292327949217,-1.9177939646201878,62.160113305490626,-5.148803329864734,69.30876937286754,117.09573361082207,433.27907649095147,-28.96982310093651,371.86297875197204,3.268470343392309,133.10704142082318,-14.206035379812676,208.5501618263147,-8.08116545265348,164.80672773006785,111.5681581685744,483.9352608116112,-32.32258064516128,365.2926722835756,7.554630593132146,129.29548543021758,-18.826222684703424,193.8837211065043,-7.061394380853287,243.90391772358183,210.11862643080124,18.549923607584454,-0.3569198751300746,1.4097827770023663,-5.064516129032256,13.411768654962911,7.127991675338194,-64.14405736307026,-4.926118626430821,10.030593781841457,117.25078043704474,163.4282642192219,-7.926118626430807,-105.04408454166173,-31.255983350676388,45.569569073145075,3.423517169614982,-136.7437708509064,-25.148803329864734,-6.828301684531226,114.89281997918835,165.167492672067,-3.73673257023934,-74.86385041596239,-30.433922996878238,78.92045551752476,10.879292403746092,-189.47228270932663,-24.82310093652444,-1.5561768492541148,210.47554630593132,17.140140830582087,1.7575442247658657,8.871068443489643,0.3569198751300746,-1.4097827770023663,5.148803329864734,-69.30876937286754,-4.038501560874096,9.976706539428989,125.17689906347555,268.4723487608836,-16.489073881373557,202.3081684119798,7.926118626430807,105.04408454166173,8.08116545265348,-164.80672773006785,-22.59001040582727,121.05321481590565,118.62955254942769,240.0313430880294,-18.90426638917792,95.27468243819035,3.73673257023934,74.86385041596239,7.061394380853287,-243.90391772358183,-24.703433922996865,25.55741558665153,0.0
ISIC_0031012,214.26742976066598,96.21256040739735,2.694068678459928,-12.285959929443933,-7.835587929240376,90.85272560125867,-7.337148803329853,86.4022171666914,-2.952133194588953,70.52195456302564,132.27887617065556,725.7661406724915,16.403746097814775,420.8285593938849,-42.41831425598335,675.3781256733739,-30.78043704474507,521.9309490525933,-2.770031217481801,450.8476168923067,137.18106139438086,1361.9401616205805,9.35900104058274,610.9468501528391,-73.54214360041621,1263.6858717885139,-46.0426638917794,934.6072801809598,-5.712799167533802,663.4685968158819,211.57336108220605,108.49852033684128,-12.476586888657636,81.21901721780014,-2.694068678459928,12.285959929443933,-9.280957336108202,75.13993076497448,-5.5223725286160175,89.31725862216452,115.87513007284079,304.93758127860656,-60.94172736732571,-94.52315431917623,-16.403746097814775,-420.8285593938849,-37.35067637877211,-204.1404624258679,-14.902185223725297,123.92785654034944,127.82206035379812,750.9933114677414,-71.64099895941729,-104.387477924162,-9.35900104058274,-610.9468501528391,-44.68678459937564,-324.63434182871845,-0.08116545265349373,409.88821261238235,217.21956295525493,25.690605844371706,0.12382934443286331,6.509344129694945,-2.3402705515088655,18.34741169935497,2.952133194588953,-70.52195456302564,-1.8147762747138643,15.160047253933591,135.04890738813737,274.9185237801848,4.271592091571279,93.90879904192767,-31.939646201873046,110.55341026354574,2.770031217481801,-450.8476168923067,-21.514047866805413,72.63502616616194,142.89386056191466,698.4715648046986,14.990634755463049,357.36646594933956,-52.37460978147763,296.66642989168633,5.712799167533802,-663.4685968158819,-32.982310093652444,52.93122733538269,217.09573361082207,19.18126171467676,-7.598335067637862,3.468404075272785,-0.12382934443286331,-6.509344129694945,5.5223725286160175,-89.31725862216452,-2.21331945889699,-3.8834742252747922,130.7773152965661,181.00972473825712,-48.070759625390195,-111.79133555165507,-4.271592091571279,-93.90879904192767,14.902185223725297,-123.92785654034944,-26.696149843912593,-242.34883234923743,127.90322580645162,341.105098855359,-64.11550468262226,-458.0079738305897,-14.990634755463049,-357.36646594933956,0.08116545265349373,-409.88821261238235,-38.49115504682621,-947.5853586437124,0.0
ISIC_0029533,209.38709677419354,69.48803329864724,4.022892819979177,-46.90377587515606,6.746097814776277,-206.0053534245567,-3.005202913631649,65.34120393580655,-1.9417273673257114,55.87087245444337,137.1238293444329,474.308287521345,16.380853277835598,125.47008243450881,-14.200832466181055,197.72274588233518,-21.403746097814775,432.1277263862977,-2.4016649323621095,308.96632561685124,144.63163371488034,964.8174800573025,15.629552549427672,308.4449557725271,-34.94693028095733,655.8390009539578,-32.351716961498425,835.007143313471,-3.822060353798122,494.6632767419475,205.36420395421436,116.3918091738033,-3.7398543184183097,74.82303271934259,-4.022892819979177,46.90377587515606,-8.03121748178981,108.60435875307654,-6.207075962539022,101.19787855392568,120.7429760665973,348.8382050868362,-43.7273673257024,238.9158275772831,-16.380853277835598,-125.47008243450881,-36.64620187304891,136.50059067416993,-17.695109261186275,94.06134132304521,129.00208116545267,656.3725242847754,-44.87096774193546,292.91933805511746,-15.629552549427672,-308.4449557725271,-47.26638917793963,188.83794088060813,-7.912591050988539,129.9510850321759,211.32882414151925,13.617160844203864,-0.2424557752341343,-1.5767697756737569,8.029136316337144,-29.710300036490786,1.9417273673257114,-55.87087245444337,1.1862643080124826,-0.06594977266354007,139.525494276795,165.34196190449376,1.087408949011433,-89.43490185929721,-12.366285119667026,89.97594207386727,2.4016649323621095,-308.96632561685124,-16.407908428720077,87.02797878987047,148.45369406867846,470.154203315355,11.539021852237255,-56.26723593724449,-27.20811654526534,374.4798136696404,3.822060353798122,-494.6632767419475,-27.59313215400624,254.66107863275437,211.57127991675338,15.193930619877621,0.28616024973985077,-18.210728288799075,0.2424557752341343,1.5767697756737569,6.207075962539022,-101.19787855392568,-3.0062434963579676,7.332874942746295,138.43808532778357,254.77686376379097,-29.21956295525493,173.9107177855187,-1.087408949011433,89.43490185929721,17.695109261186275,-94.06134132304521,-29.889698231009362,96.44830166287502,136.9146722164412,526.4214392525995,-38.50884495317379,254.62057711735844,-11.539021852237255,56.26723593724449,7.912591050988539,-129.9510850321759,-47.85223725286161,51.98253423582133,0.0
ISIC_0024372,191.99791883454733,119.4027011838388,5.623309053069704,-436.71711200936414,-6.88553590010406,56.24875016377537,-13.059313215400635,80.2103471388306,6.2736732570239155,-160.33707517208597,125.58064516129032,413.7107180020812,9.17169614984391,-1116.46647558637,-31.932362122788774,306.832375224819,-34.08740894901145,270.9707499883598,11.106139438085322,-397.346124235399,136.11758584807492,521.4003254934105,9.229968782518213,-1381.1926637293575,-37.17169614984391,389.44030509322465,-35.424557752341315,341.3831109417111,15.468262226847031,-593.3622364840649,186.37460978147763,556.119813193203,-24.101977107180005,329.0691126677141,-5.623309053069704,436.71711200936414,-20.352757544224772,358.51047891710095,-9.50988553590011,411.0519890722572,116.40894901144641,1530.1771935884512,-55.14151925078043,921.4052869398748,-9.17169614984391,1116.46647558637,-43.58480749219562,727.1553803324451,-12.600416233090542,932.3156787988579,126.88761706555671,1902.592989222768,-55.97502601456817,1071.0988488621265,-9.229968782518213,1381.1926637293575,-48.528616024974,754.8557293228848,-7.094693028095733,1103.381023279384,185.72424557752342,279.7397763559248,-10.160249739854322,134.67195223497902,-12.335067637877216,226.34162948108383,-6.2736732570239155,160.33707517208597,-17.759625390218503,215.90210726123178,114.474505723205,811.0568422374802,-14.534859521331953,213.19532744788683,-40.30697190426639,592.6925235051503,-11.106139438085322,397.346124235399,-40.981269510926126,515.1313787125576,120.6493236212279,1114.7625619774753,-13.332986472424551,315.5505960340913,-47.31217481789801,773.2937009553654,-15.468262226847031,593.3622364840649,-46.15816857440166,658.5800582769639,195.88449531737774,145.06782412094577,-22.17273673257023,113.87547007593759,10.160249739854322,-134.67195223497902,9.50988553590011,-411.0519890722572,-12.211238293444325,-61.87202240122318,129.00936524453695,597.8615147895933,-55.0936524453694,522.919994239438,14.534859521331953,-213.19532744788683,12.600416233090542,-932.3156787988579,-32.47346514047865,-271.9990124750817,133.98231009365244,799.211965943384,-63.867845993756504,693.7318176847089,13.332986472424551,-315.5505960340913,7.094693028095733,-1103.381023279384,-37.21436004162331,-598.9543497115928,0.0
ISIC_0024707,193.3548387096774,186.90530697190422,23.634755463059292,15.998228518896667,-2.6337148803330024,110.70252436057216,-3.560874089490113,131.4379055809234,10.887617065556697,90.41704736546322,142.7814776274714,337.3216548405505,31.610822060353797,42.41633487489736,-2.6524453694068484,107.34865368518962,-5.801248699271582,147.80898755956827,16.972944849115507,136.8130491889194,176.80124869927158,400.4422877227481,30.860561914672218,84.43644053573229,-1.8501560874089478,174.0154192487232,-4.2996878251821045,119.25268402126216,17.04786680541102,104.03172423799793,169.72008324661812,170.90707845300756,15.247658688865783,15.182292552091383,-23.634755463059292,-15.998228518896667,-14.031217481789781,66.27902343314335,-3.2861602497398508,42.48047851646035,111.17065556711759,294.9053199656531,9.819979188345485,129.216639361747,-31.610822060353797,-42.41633487489736,-21.293444328824137,-11.705514005637156,-5.879292403746092,-2.7758480857501127,145.94068678459936,316.00584718701583,18.886576482830378,43.72781777566513,-30.860561914672218,-84.43644053573229,-19.90530697190428,-15.006855285369795,-4.363163371488042,-18.22648970624374,182.4672216441207,96.488259606441,9.460978147762745,-31.9383403301062,-5.0010405827263185,18.882347017555645,-10.887617065556697,-90.41704736546322,11.606659729448495,-27.367427486759922,125.80853277835588,200.5086056516311,8.758584807492198,-97.17256239977215,-0.03850156087408152,-97.03615402356851,-16.972944849115507,-136.8130491889194,17.29240374609782,-34.33010402578827,159.75338189386056,296.4105634847502,9.449531737773157,-37.82177340850939,-0.9011446409989503,-12.55645296641876,-17.04786680541102,-104.03172423799793,20.497398543184175,-63.78613588646067,173.00624349635797,128.4265999365472,22.59313215400624,-64.9604914235843,-9.460978147762745,31.9383403301062,3.2861602497398508,-42.48047851646035,3.7284079084287214,62.26133677523306,117.04994797086368,297.68116805140323,19.94484911550468,4.090757004984141,-8.758584807492198,97.17256239977215,5.879292403746092,2.7758480857501127,8.26326742976066,137.5778699130826,150.3038501560874,334.23233689325957,24.884495317377727,-108.00491596834297,-9.449531737773157,37.82177340850939,4.363163371488042,18.22648970624374,11.82310093652444,76.4717813671806,0.0
ISIC_0026992,246.96670135275755,36.40679962881191,51.05619146722165,-1124.8109983422141,3.9209157127991716,-26.205047854894474,3.2154006243496553,-27.67807120790971,8.495317377731538,-159.378281598361,169.45993756503643,140.49189135926525,56.026014568158175,-1492.1387580791338,-1.5868886576482737,-13.063668286914947,-1.9229968782518085,-100.63930544080753,14.784599375650373,-401.358998874958,184.8054110301769,223.28471577798447,64.62018730489075,-2429.022287527842,16.740894901144657,-34.69031023658371,6.978147762747142,-331.6178083660252,16.469302809573378,-574.3765090344453,195.9105098855359,1161.2177979710261,5.976066597294476,987.031669014565,-51.05619146722165,1124.8109983422141,-27.563995837669097,821.3118402288633,17.82830385015609,236.29531542866914,113.43392299687825,1632.6306494383991,7.100936524453701,1316.8768051836394,-56.026014568158175,1492.1387580791338,-30.1477627471384,935.0428891167606,20.709677419354833,441.9127253197273,120.18522372528616,2652.307003305826,25.831425598335073,2216.9899287617714,-64.62018730489075,2429.022287527842,-22.59313215400624,1550.3842251556812,26.334027055150884,1021.3083340822782,238.47138397502601,195.78508122717292,60.3891779396462,-729.1374013151841,-0.7845993756503731,120.82667530029092,-8.495317377731538,159.378281598361,22.251821019771086,-111.62872961199591,154.67533818938605,541.8508902342232,61.951092611862634,-648.8670338844486,-3.9209157127991716,357.09818834655636,-14.784599375650373,401.358998874958,27.516129032258064,-173.9687153838405,168.33610822060353,797.6612248124299,74.48491155046825,-833.3374444111181,13.244536940686771,491.65920428447214,-16.469302809573378,574.3765090344453,55.57648283038502,-114.35279544265904,178.0822060353798,924.922482542357,-5.825182101977106,772.11212089384,-60.3891779396462,729.1374013151841,-17.82830385015609,-236.29531542866914,-36.44120707596255,690.3379630782625,92.72424557752342,1190.7179241186718,-4.520291363163366,853.5175767524505,-61.951092611862634,648.8670338844486,-20.709677419354833,-441.9127253197273,-40.107180020811654,650.2426994080264,93.85119667013528,1630.998669223548,7.829344432882422,1204.948158190231,-74.48491155046825,833.3374444111181,-26.334027055150884,-1021.3083340822782,-32.334027055150884,771.7239239822378,0.0
ISIC_0029563,213.75754422476587,9.311662647627939,11.840790842871996,-145.88640215003232,2.4120707596253794,-60.290109266600325,2.6607700312174813,-0.5197629507071291,9.705515088449516,-107.28916830261575,150.37252861602497,124.25456270079401,18.742976066597294,-431.37303428942056,-6.314255983350677,-27.91060084177839,-3.4578563995837897,13.524747136231866,27.78459937565036,-221.9190272879556,165.07492195629553,296.8518268669581,34.5296566077003,-1011.5979972301657,6.972944849115493,82.90384950639995,16.273673257023944,-52.02126210448927,27.65036420395421,-463.2259883640979,201.91675338189387,155.19806479766027,-6.984391259105081,137.86028254907035,-11.840790842871996,145.88640215003232,-10.810613943808534,137.5158897307154,27.215400624349655,-42.79911339319844,131.62955254942767,555.6275969902146,-28.594172736732588,340.6589195048082,-18.742976066597294,431.37303428942056,-30.27055150884496,396.3618217669116,43.43496357960457,197.6123921383487,130.54526534859522,1308.4498240971238,-28.97398543184181,780.0170521298378,-34.5296566077003,1011.5979972301657,-35.3194588969823,911.7334722220717,55.31321540062436,801.5848367281305,204.05202913631635,116.60083095024369,29.350676378772135,-81.39634724061501,-4.252861602497376,-66.5830056923448,-9.705515088449516,107.28916830261575,8.355879292403756,64.88046075833685,122.5879292403746,346.1735899887496,34.393340270551505,-11.841614863116263,-26.616024973985432,121.21206556212584,-27.78459937565036,221.9190272879556,1.7096774193548328,-3.377664395287127,137.42455775234131,760.077815231056,62.19250780437045,253.21282786206274,-13.93236212278876,427.8940727931472,-27.65036420395421,463.2259883640979,27.177939646201878,91.04914560686768,174.7013527575442,197.9971781908587,-28.331945889698233,155.61119021657333,-29.350676378772135,81.39634724061501,-27.215400624349655,42.79911339319844,-15.21331945889699,16.245874214013583,88.1945889698231,358.01520485186586,-58.43288241415193,-43.17380113716956,-34.393340270551505,11.841614863116263,-43.43496357960457,-197.6123921383487,-29.152965660770036,-363.0044795949415,75.23204994797086,506.86498736899324,-65.26638917793966,-422.4692973955112,-62.19250780437045,-253.21282786206274,-55.31321540062436,-801.5848367281305,-28.34963579604579,-728.8892661888576,0.0
ISIC_0030491,204.85431841831425,253.40645637727783,14.58376690946929,-201.0364745360419,-10.101977107180033,173.99109278511264,-13.905306971904281,228.69524569554997,-0.4037460978147749,70.01623785490531,156.85119667013527,588.7614163619451,16.868886576482822,-391.7824954711374,-21.67117585848075,364.56394602829806,-31.97294484911552,522.864142775313,-2.9562955254942835,174.73291890493005,162.11446409989594,944.5737866274832,20.03642039542143,-898.4555023654037,-27.617065556711765,516.4523145656676,-39.73985431841831,766.634551894326,-2.706555671175863,213.8170588432746,190.27055150884496,454.44293091331974,-4.502601456815796,131.1437141115361,-14.58376690946929,201.0364745360419,-25.576482830385004,289.1562357542492,-5.791883454734631,116.97128273206556,139.98231009365244,980.5439118330825,-18.259105098855372,434.02154796696584,-16.868886576482822,391.7824954711374,-46.93860561914673,621.6198852002284,-9.136316337148799,246.16256262716297,142.0780437044745,1843.029288992887,-18.862643080124855,1011.4812982054549,-20.03642039542143,898.4555023654037,-58.951092611862634,1196.5847685109488,-13.922996878251809,194.6578020424006,205.25806451612902,183.39021852237252,9.195629552549434,-154.08142965888166,-8.671175858480751,99.15172908899743,0.4037460978147749,-70.01623785490531,-10.341311134235184,30.111592481383752,159.80749219562955,414.028497457015,10.688865764828307,-320.35285174890447,-15.788761706555675,231.05102970046156,2.9562955254942835,-174.73291890493005,-15.285119667013532,16.849769523378313,164.8210197710718,730.7567277842086,8.819979188345485,-917.6147591662777,-19.144640998959403,431.96394234673613,2.706555671175863,-213.8170588432746,-16.58792924037462,-138.32161044524162,196.0624349635796,337.4716481812542,-14.314255983350677,265.06619773670553,-9.195629552549434,154.08142965888166,5.791883454734631,-116.97128273206556,-18.33298647242458,214.0338335565732,149.11862643080124,734.3813492059195,-31.7700312174818,590.0722062627704,-10.688865764828307,320.35285174890447,9.136316337148799,-246.16256262716297,-28.960457856399586,439.18468989876783,156.00104058272632,1648.3714869504863,-36.04474505723206,1312.562969331504,-8.819979188345485,917.6147591662777,13.922996878251809,-194.6578020424006,-39.67741935483872,995.9410560236314,0.0
ISIC_0029715,185.55046826222684,704.426433183436,4.848074921956282,-1504.579690120744,-26.29760665972944,598.747121072504,-32.49011446409989,575.3698075084378,-9.792924037460978,438.2758811115285,133.06035379812695,2143.0494271380944,6.767950052029136,-2967.267778426262,-60.555671175858464,1948.883648558073,-61.310093652445374,1718.5831204704605,-11.138397502601464,1330.3428314028595,152.75338189386056,2565.030750789641,9.125910509885529,-3688.8325528060545,-62.986472424557746,2346.817469229178,-66.55775234131113,2019.1161088919473,-10.847034339229964,1477.1363076746495,180.70239334027056,2209.00612330418,-25.522372528616017,1866.5467574640963,-4.848074921956282,1504.579690120744,-41.774193548387075,2124.546473767245,-21.014568158168572,1829.9187002786075,126.29240374609782,5110.317205564356,-57.06347554630594,4533.082773429082,-6.767950052029136,2967.267778426262,-75.8876170655567,4914.583744170409,-32.41831425598335,3735.5372059758247,143.62747138397503,6253.8633035956955,-63.55046826222684,5630.085392752304,-9.125910509885529,3688.8325528060545,-83.55879292403745,6036.540037530279,-32.793964620187296,4726.732899414307,195.34339229968782,266.15055207190744,-6.373569198751312,-112.93687095366533,-14.206035379812704,218.76251649935415,9.792924037460978,-438.2758811115285,-14.180020811654543,216.79808255578382,144.19875130072842,812.7065957352349,-14.511966701352748,-562.0734038532964,-46.16545265348594,738.0046929089863,11.138397502601464,-1330.3428314028595,-40.65556711758583,598.8297959656575,163.60041623309053,1087.8944431149914,-12.821019771071803,-439.23596106639684,-49.67741935483872,1020.295256956799,10.847034339229964,-1477.1363076746495,-41.819979188345485,841.4780432713495,201.71696149843913,379.0874230255728,6.636836628511986,-140.12676051762764,6.373569198751312,112.93687095366533,21.014568158168572,-1829.9187002786075,2.827263267429771,101.68231583255817,158.71071800208117,1374.7799995885314,-9.995837669094698,446.2001362178013,14.511966701352748,562.0734038532964,32.41831425598335,-3735.5372059758247,-12.323621227887628,804.8071933394045,176.42143600416233,1527.1304041813883,-13.16129032258064,469.8383404383874,12.821019771071803,439.23596106639684,32.793964620187296,-4726.732899414307,-14.48907388137357,819.6025125579168,0.0
ISIC_0029860,193.46826222684703,561.811947968698,17.008324661810605,-48.59253444155593,-19.86472424557752,546.8406219241359,-27.559833506763795,545.5182524273946,58.24557752341312,-2113.2622928985916,142.31737773152966,865.2613941642908,23.160249739854322,-57.64731933545647,-28.324661810613946,823.1793321429616,-38.60561914672215,797.2985411268396,52.35796045785641,-1418.3259287011342,150.08428720083248,1232.043884221366,29.694068678459942,-197.86732082973754,-31.326742976066583,1158.496909111975,-47.774193548387075,1135.3667214930686,50.106139438085336,-1621.0659400273514,176.45993756503643,610.4044824102539,-26.59521331945888,533.8508122717296,-17.008324661810605,48.59253444155593,-41.112382934443275,527.7122620925784,-9.01040582726327,86.80260438040943,119.15712799167534,922.9087134997473,-33.99479708636838,471.2294013888153,-23.160249739854322,57.64731933545647,-58.476586888657636,616.7848137725077,-9.605619146722177,77.79538743569458,120.39021852237254,1429.9112050511035,-39.96774193548386,1049.7105165989728,-29.694068678459942,197.86732082973754,-66.64308012486991,916.6698580757775,-16.37252861602498,-20.034587194010555,135.2226847034339,2675.0742408672895,-50.24765868886578,2151.472362837445,-43.992715920915714,669.7689213347614,-58.24557752341312,2113.2622928985916,-71.633714880333,2427.831594517071,89.95941727367325,2283.587322865425,-38.80332986472426,1438.4739968013723,-49.73048907388137,346.31823640177095,-52.35796045785641,1418.3259287011342,-73.60457856399584,1980.7066628696048,99.97814776274714,2853.1098242487174,-36.78459937565037,1403.1640320036033,-55.445369406867854,1230.7428851103546,-50.106139438085336,1621.0659400273514,-79.24765868886576,2633.1743403777496,185.4703433922997,523.6018780298444,-21.553590010405827,472.9916287772557,50.24765868886578,-2151.472362837445,9.01040582726327,-86.80260438040943,-30.783558792924026,504.89006963566607,128.76274713839751,845.1133260640527,-32.456815816857414,583.4851551832605,38.80332986472426,-1438.4739968013723,9.605619146722177,-77.79538743569458,-48.779396462018724,772.6861219181806,136.76274713839751,1449.945792245114,-34.05931321540061,1240.8525848356453,36.78459937565037,-1403.1640320036033,16.37252861602498,20.034587194010555,-47.330905306971886,1263.6736056895295,0.0
